Trend,TimeOfYear,Year,Month,DayOfMonth,HourOfDay,DayType,Load
0.05833333,0.05833333,2003,1,22,7,4,62250
0.05844749,0.05844749,2003,1,22,8,4,68381.5
0.05856164,0.05856164,2003,1,22,9,4,70621.5
0.0586758,0.0586758,2003,1,22,10,4,70787.5
0.05878995,0.05878995,2003,1,22,11,4,70379
0.05890411,0.05890411,2003,1,22,12,4,70553.5
0.05901826,0.05901826,2003,1,22,13,4,69844.5
0.05913242,0.05913242,2003,1,22,14,4,69714.5
0.05924658,0.05924658,2003,1,22,15,4,68393
0.05936073,0.05936073,2003,1,22,16,4,66627.5
0.05947489,0.05947489,2003,1,22,17,4,65935.5
0.05958904,0.05958904,2003,1,22,18,4,68125
0.0597032,0.0597032,2003,1,22,19,4,72780.5
0.05981735,0.05981735,2003,1,22,20,4,71266.5
0.05993151,0.05993151,2003,1,22,21,4,67505.5
0.06004566,0.06004566,2003,1,22,22,4,63625
0.06015982,0.06015982,2003,1,22,23,4,64025.5
0.06027397,0.06027397,2003,1,22,24,4,62912.5
0.06038813,0.06038813,2003,1,23,1,5,60555
0.06050228,0.06050228,2003,1,23,2,5,60134
0.06061644,0.06061644,2003,1,23,3,5,59286.5
0.06073059,0.06073059,2003,1,23,4,5,56991
0.06084475,0.06084475,2003,1,23,5,5,55991
0.0609589,0.0609589,2003,1,23,6,5,58031.5
0.06107306,0.06107306,2003,1,23,7,5,63531
0.06118721,0.06118721,2003,1,23,8,5,70547.5
0.06130137,0.06130137,2003,1,23,9,5,71872
0.06141553,0.06141553,2003,1,23,10,5,71806
0.06152968,0.06152968,2003,1,23,11,5,71763.5
0.06164384,0.06164384,2003,1,23,12,5,71908.5
0.06175799,0.06175799,2003,1,23,13,5,71117
0.06187215,0.06187215,2003,1,23,14,5,71137.5
0.0619863,0.0619863,2003,1,23,15,5,69830.5
0.06210046,0.06210046,2003,1,23,16,5,68314
0.06221461,0.06221461,2003,1,23,17,5,67772.5
0.06232877,0.06232877,2003,1,23,18,5,69925
0.06244292,0.06244292,2003,1,23,19,5,74366.5
0.06255708,0.06255708,2003,1,23,20,5,72835.5
0.06267123,0.06267123,2003,1,23,21,5,68983.5
0.06278539,0.06278539,2003,1,23,22,5,64875
0.06289954,0.06289954,2003,1,23,23,5,65530
0.0630137,0.0630137,2003,1,23,24,5,64221.5
0.06312785,0.06312785,2003,1,24,1,6,61802
0.06324201,0.06324201,2003,1,24,2,6,61469.5
0.06335616,0.06335616,2003,1,24,3,6,60680
0.06347032,0.06347032,2003,1,24,4,6,58335.5
0.06358447,0.06358447,2003,1,24,5,6,57607.5
0.06369863,0.06369863,2003,1,24,6,6,59934.5
0.06381279,0.06381279,2003,1,24,7,6,65529
0.06392694,0.06392694,2003,1,24,8,6,72440.5
0.0640411,0.0640411,2003,1,24,9,6,73699
0.06415525,0.06415525,2003,1,24,10,6,73221.5
0.06426941,0.06426941,2003,1,24,11,6,72346.5
0.06438356,0.06438356,2003,1,24,12,6,71636.5
0.06449772,0.06449772,2003,1,24,13,6,70139.5
0.06461187,0.06461187,2003,1,24,14,6,68977.5
0.06472603,0.06472603,2003,1,24,15,6,67025
0.06484018,0.06484018,2003,1,24,16,6,64933.5
0.06495434,0.06495434,2003,1,24,17,6,64087
0.06506849,0.06506849,2003,1,24,18,6,66948.5
0.06518265,0.06518265,2003,1,24,19,6,72901.5
0.0652968,0.0652968,2003,1,24,20,6,71751.5
0.06541096,0.06541096,2003,1,24,21,6,68961
0.06552511,0.06552511,2003,1,24,22,6,65528.5
0.06563927,0.06563927,2003,1,24,23,6,66691
0.06575342,0.06575342,2003,1,24,24,6,65723
0.06586758,0.06586758,2003,1,25,1,7,62980
0.06598174,0.06598174,2003,1,25,2,7,62338.5
0.06609589,0.06609589,2003,1,25,3,7,61164
0.06621005,0.06621005,2003,1,25,4,7,58551
0.0663242,0.0663242,2003,1,25,5,7,57102.5
0.06643836,0.06643836,2003,1,25,6,7,57227
0.06655251,0.06655251,2003,1,25,7,7,58557.5
0.06666667,0.06666667,2003,1,25,8,7,61751
0.06678082,0.06678082,2003,1,25,9,7,64186.5
0.06689498,0.06689498,2003,1,25,10,7,65904
0.06700913,0.06700913,2003,1,25,11,7,65726.5
0.06712329,0.06712329,2003,1,25,12,7,65322.5
0.06723744,0.06723744,2003,1,25,13,7,65614.5
0.0673516,0.0673516,2003,1,25,14,7,63970
0.06746575,0.06746575,2003,1,25,15,7,61473
0.06757991,0.06757991,2003,1,25,16,7,59454.5
0.06769406,0.06769406,2003,1,25,17,7,58796
0.06780822,0.06780822,2003,1,25,18,7,61796
0.06792237,0.06792237,2003,1,25,19,7,66939.5
0.06803653,0.06803653,2003,1,25,20,7,66260.5
0.06815068,0.06815068,2003,1,25,21,7,63853.5
0.06826484,0.06826484,2003,1,25,22,7,60967.5
0.068379,0.068379,2003,1,25,23,7,62577.5
0.06849315,0.06849315,2003,1,25,24,7,62131.5
0.06860731,0.06860731,2003,1,26,1,1,59709.5
0.06872146,0.06872146,2003,1,26,2,1,58970.5
0.06883562,0.06883562,2003,1,26,3,1,57579
0.06894977,0.06894977,2003,1,26,4,1,54677.5
0.06906393,0.06906393,2003,1,26,5,1,52588
0.06917808,0.06917808,2003,1,26,6,1,51987
0.06929224,0.06929224,2003,1,26,7,1,51840.5
0.06940639,0.06940639,2003,1,26,8,1,52838.5
0.06952055,0.06952055,2003,1,26,9,1,54410
0.0696347,0.0696347,2003,1,26,10,1,57290
0.06974886,0.06974886,2003,1,26,11,1,59385
0.06986301,0.06986301,2003,1,26,12,1,60579.5
0.06997717,0.06997717,2003,1,26,13,1,62075.5
0.07009132,0.07009132,2003,1,26,14,1,60175
0.07020548,0.07020548,2003,1,26,15,1,57381
0.07031963,0.07031963,2003,1,26,16,1,55574.5
0.07043379,0.07043379,2003,1,26,17,1,55018
0.07054795,0.07054795,2003,1,26,18,1,57821.5
0.0706621,0.0706621,2003,1,26,19,1,62705
0.07077626,0.07077626,2003,1,26,20,1,63438
0.07089041,0.07089041,2003,1,26,21,1,62061
0.07100457,0.07100457,2003,1,26,22,1,59013.5
0.07111872,0.07111872,2003,1,26,23,1,59485
0.07123288,0.07123288,2003,1,26,24,1,58645.5
0.07134703,0.07134703,2003,1,27,1,2,56301.5
0.07146119,0.07146119,2003,1,27,2,2,56214.5
0.07157534,0.07157534,2003,1,27,3,2,55476.5
0.0716895,0.0716895,2003,1,27,4,2,53252.5
0.07180365,0.07180365,2003,1,27,5,2,52770
0.07191781,0.07191781,2003,1,27,6,2,55638
0.07203196,0.07203196,2003,1,27,7,2,61304
0.07214612,0.07214612,2003,1,27,8,2,67950.5
0.07226027,0.07226027,2003,1,27,9,2,69458
0.07237443,0.07237443,2003,1,27,10,2,69509
0.07248858,0.07248858,2003,1,27,11,2,69196
0.07260274,0.07260274,2003,1,27,12,2,68989.5
0.07271689,0.07271689,2003,1,27,13,2,68043.5
0.07283105,0.07283105,2003,1,27,14,2,67561.5
0.07294521,0.07294521,2003,1,27,15,2,65824.5
0.07305936,0.07305936,2003,1,27,16,2,63908
0.07317352,0.07317352,2003,1,27,17,2,62990.5
0.07328767,0.07328767,2003,1,27,18,2,64758
0.07340183,0.07340183,2003,1,27,19,2,70102.5
0.07351598,0.07351598,2003,1,27,20,2,68973.5
0.07363014,0.07363014,2003,1,27,21,2,65590.5
0.07374429,0.07374429,2003,1,27,22,2,61047
0.07385845,0.07385845,2003,1,27,23,2,61491.5
0.0739726,0.0739726,2003,1,27,24,2,60344.5
0.07408676,0.07408676,2003,1,28,1,3,57648.5
0.07420091,0.07420091,2003,1,28,2,3,57292
0.07431507,0.07431507,2003,1,28,3,3,56257.5
0.07442922,0.07442922,2003,1,28,4,3,53931.5
0.07454338,0.07454338,2003,1,28,5,3,53136
0.07465753,0.07465753,2003,1,28,6,3,55505
0.07477169,0.07477169,2003,1,28,7,3,61165
0.07488584,0.07488584,2003,1,28,8,3,67925.5
0.075,0.075,2003,1,28,9,3,69338
0.07511416,0.07511416,2003,1,28,10,3,69156.5
0.07522831,0.07522831,2003,1,28,11,3,68725.5
0.07534247,0.07534247,2003,1,28,12,3,68945.5
0.07545662,0.07545662,2003,1,28,13,3,68033
0.07557078,0.07557078,2003,1,28,14,3,67923
0.07568493,0.07568493,2003,1,28,15,3,67083.5
0.07579909,0.07579909,2003,1,28,16,3,65741
0.07591324,0.07591324,2003,1,28,17,3,65403.5
0.0760274,0.0760274,2003,1,28,18,3,67235.5
0.07614155,0.07614155,2003,1,28,19,3,72474
0.07625571,0.07625571,2003,1,28,20,3,71347
0.07636986,0.07636986,2003,1,28,21,3,68015
0.07648402,0.07648402,2003,1,28,22,3,63980.5
0.07659817,0.07659817,2003,1,28,23,3,64497.5
0.07671233,0.07671233,2003,1,28,24,3,63409
0.07682648,0.07682648,2003,1,29,1,4,60909
0.07694064,0.07694064,2003,1,29,2,4,60596
0.07705479,0.07705479,2003,1,29,3,4,59748.5
0.07716895,0.07716895,2003,1,29,4,4,57322.5
0.07728311,0.07728311,2003,1,29,5,4,56575.5
0.07739726,0.07739726,2003,1,29,6,4,58715.5
0.07751142,0.07751142,2003,1,29,7,4,63840.5
0.07762557,0.07762557,2003,1,29,8,4,69912
0.07773973,0.07773973,2003,1,29,9,4,72009
0.07785388,0.07785388,2003,1,29,10,4,72551.5
0.07796804,0.07796804,2003,1,29,11,4,72731.5
0.07808219,0.07808219,2003,1,29,12,4,73253.5
0.07819635,0.07819635,2003,1,29,13,4,72693.5
0.0783105,0.0783105,2003,1,29,14,4,72822.5
0.07842466,0.07842466,2003,1,29,15,4,71889
0.07853881,0.07853881,2003,1,29,16,4,70244.5
0.07865297,0.07865297,2003,1,29,17,4,69660
0.07876712,0.07876712,2003,1,29,18,4,71273
0.07888128,0.07888128,2003,1,29,19,4,76079
0.07899543,0.07899543,2003,1,29,20,4,74695
0.07910959,0.07910959,2003,1,29,21,4,71136.5
0.07922374,0.07922374,2003,1,29,22,4,66945.5
0.0793379,0.0793379,2003,1,29,23,4,67407
0.07945205,0.07945205,2003,1,29,24,4,66184.5
0.07956621,0.07956621,2003,1,30,1,5,63663
0.07968037,0.07968037,2003,1,30,2,5,63344
0.07979452,0.07979452,2003,1,30,3,5,62612
0.07990868,0.07990868,2003,1,30,4,5,60146
0.08002283,0.08002283,2003,1,30,5,5,59402.5
0.08013699,0.08013699,2003,1,30,6,5,61536
0.08025114,0.08025114,2003,1,30,7,5,66559.5
0.0803653,0.0803653,2003,1,30,8,5,73137
0.08047945,0.08047945,2003,1,30,9,5,74160
0.08059361,0.08059361,2003,1,30,10,5,74271
0.08070776,0.08070776,2003,1,30,11,5,74429
0.08082192,0.08082192,2003,1,30,12,5,75082
0.08093607,0.08093607,2003,1,30,13,5,74597.5
0.08105023,0.08105023,2003,1,30,14,5,74888
0.08116438,0.08116438,2003,1,30,15,5,74126
0.08127854,0.08127854,2003,1,30,16,5,72826
0.08139269,0.08139269,2003,1,30,17,5,72270.5
0.08150685,0.08150685,2003,1,30,18,5,73987
0.081621,0.081621,2003,1,30,19,5,78745.5
0.08173516,0.08173516,2003,1,30,20,5,77151.5
0.08184932,0.08184932,2003,1,30,21,5,73531
0.08196347,0.08196347,2003,1,30,22,5,69434
0.08207763,0.08207763,2003,1,30,23,5,70037.5
0.08219178,0.08219178,2003,1,30,24,5,69031.5
0.08230594,0.08230594,2003,1,31,1,6,66775.5
0.08242009,0.08242009,2003,1,31,2,6,66558
0.08253425,0.08253425,2003,1,31,3,6,65728
0.0826484,0.0826484,2003,1,31,4,6,63576
0.08276256,0.08276256,2003,1,31,5,6,62706.5
0.08287671,0.08287671,2003,1,31,6,6,64809.5
0.08299087,0.08299087,2003,1,31,7,6,69126
0.08310502,0.08310502,2003,1,31,8,6,73507
0.08321918,0.08321918,2003,1,31,9,6,74536.5
0.08333333,0.08333333,2003,1,31,10,6,74722.5
0.08344749,0.08344749,2003,1,31,11,6,74318
0.08356164,0.08356164,2003,1,31,12,6,74454
0.0836758,0.0836758,2003,1,31,13,6,73877.5
0.08378995,0.08378995,2003,1,31,14,6,73174
0.08390411,0.08390411,2003,1,31,15,6,71184
0.08401826,0.08401826,2003,1,31,16,6,69210.5
0.08413242,0.08413242,2003,1,31,17,6,68353.5
0.08424658,0.08424658,2003,1,31,18,6,70131.5
0.08436073,0.08436073,2003,1,31,19,6,75796
0.08447489,0.08447489,2003,1,31,20,6,74581.5
0.08458904,0.08458904,2003,1,31,21,6,71479.5
0.0847032,0.0847032,2003,1,31,22,6,68093
0.08481735,0.08481735,2003,1,31,23,6,69400.5
0.08493151,0.08493151,2003,1,31,24,6,68403
0.08504566,0.08504566,2003,2,1,1,7,65956
0.08515982,0.08515982,2003,2,1,2,7,68242.5
0.08527397,0.08527397,2003,2,1,3,7,66799.5
0.08538813,0.08538813,2003,2,1,4,7,63763
0.08550228,0.08550228,2003,2,1,5,7,61972.5
0.08561644,0.08561644,2003,2,1,6,7,62061
0.08573059,0.08573059,2003,2,1,7,7,62977.5
0.08584475,0.08584475,2003,2,1,8,7,65757
0.0859589,0.0859589,2003,2,1,9,7,68061
0.08607306,0.08607306,2003,2,1,10,7,70389.5
0.08618721,0.08618721,2003,2,1,11,7,70635.5
0.08630137,0.08630137,2003,2,1,12,7,70696.5
0.08641553,0.08641553,2003,2,1,13,7,71430
0.08652968,0.08652968,2003,2,1,14,7,70090.5
0.08664384,0.08664384,2003,2,1,15,7,68207
0.08675799,0.08675799,2003,2,1,16,7,66041
0.08687215,0.08687215,2003,2,1,17,7,65279.5
0.0869863,0.0869863,2003,2,1,18,7,66986.5
0.08710046,0.08710046,2003,2,1,19,7,72325
0.08721461,0.08721461,2003,2,1,20,7,71477
0.08732877,0.08732877,2003,2,1,21,7,68830.5
0.08744292,0.08744292,2003,2,1,22,7,65841.5
0.08755708,0.08755708,2003,2,1,23,7,67452.5
0.08767123,0.08767123,2003,2,1,24,7,66934
0.08778539,0.08778539,2003,2,2,1,1,64505.5
0.08789954,0.08789954,2003,2,2,2,1,63931
0.0880137,0.0880137,2003,2,2,3,1,62521.5
0.08812785,0.08812785,2003,2,2,4,1,59575.5
0.08824201,0.08824201,2003,2,2,5,1,57678
0.08835616,0.08835616,2003,2,2,6,1,56952
0.08847032,0.08847032,2003,2,2,7,1,56770.5
0.08858447,0.08858447,2003,2,2,8,1,57651.5
0.08869863,0.08869863,2003,2,2,9,1,59249.5
0.08881279,0.08881279,2003,2,2,10,1,62016
0.08892694,0.08892694,2003,2,2,11,1,63812.5
0.0890411,0.0890411,2003,2,2,12,1,64388
0.08915525,0.08915525,2003,2,2,13,1,65384.5
0.08926941,0.08926941,2003,2,2,14,1,63152
0.08938356,0.08938356,2003,2,2,15,1,60092.5
0.08949772,0.08949772,2003,2,2,16,1,57623.5
0.08961187,0.08961187,2003,2,2,17,1,56821.5
0.08972603,0.08972603,2003,2,2,18,1,58999.5
0.08984018,0.08984018,2003,2,2,19,1,65296
0.08995434,0.08995434,2003,2,2,20,1,66556.5
0.09006849,0.09006849,2003,2,2,21,1,65426
0.09018265,0.09018265,2003,2,2,22,1,62423
0.0902968,0.0902968,2003,2,2,23,1,62955
0.09041096,0.09041096,2003,2,2,24,1,62188
0.09052511,0.09052511,2003,2,3,1,2,60058.5
0.09063927,0.09063927,2003,2,3,2,2,59906.5
0.09075342,0.09075342,2003,2,3,3,2,59390
0.09086758,0.09086758,2003,2,3,4,2,57094
0.09098174,0.09098174,2003,2,3,5,2,56414.5
0.09109589,0.09109589,2003,2,3,6,2,59035
0.09121005,0.09121005,2003,2,3,7,2,63575
0.0913242,0.0913242,2003,2,3,8,2,68005
0.09143836,0.09143836,2003,2,3,9,2,69118.5
0.09155251,0.09155251,2003,2,3,10,2,69446
0.09166667,0.09166667,2003,2,3,11,2,69501
0.09178082,0.09178082,2003,2,3,12,2,70103
0.09189498,0.09189498,2003,2,3,13,2,70333.5
0.09200913,0.09200913,2003,2,3,14,2,70441.5
0.09212329,0.09212329,2003,2,3,15,2,69210
0.09223744,0.09223744,2003,2,3,16,2,67631.5
0.0923516,0.0923516,2003,2,3,17,2,66683.5
0.09246575,0.09246575,2003,2,3,18,2,67985.5
0.09257991,0.09257991,2003,2,3,19,2,72380
0.09269406,0.09269406,2003,2,3,20,2,71096
0.09280822,0.09280822,2003,2,3,21,2,67630
0.09292237,0.09292237,2003,2,3,22,2,63399.5
0.09303653,0.09303653,2003,2,3,23,2,63805.5
0.09315068,0.09315068,2003,2,3,24,2,62893.5
0.09326484,0.09326484,2003,2,4,1,3,60719.5
0.093379,0.093379,2003,2,4,2,3,62856
0.09349315,0.09349315,2003,2,4,3,3,61977.5
0.09360731,0.09360731,2003,2,4,4,3,59494.5
0.09372146,0.09372146,2003,2,4,5,3,58750.5
0.09383562,0.09383562,2003,2,4,6,3,60971
0.09394977,0.09394977,2003,2,4,7,3,66469
0.09406393,0.09406393,2003,2,4,8,3,73164.5
0.09417808,0.09417808,2003,2,4,9,3,73998
0.09429224,0.09429224,2003,2,4,10,3,74393
0.09440639,0.09440639,2003,2,4,11,3,74170.5
0.09452055,0.09452055,2003,2,4,12,3,74260.5
0.0946347,0.0946347,2003,2,4,13,3,73499.5
0.09474886,0.09474886,2003,2,4,14,3,73418
0.09486301,0.09486301,2003,2,4,15,3,72519.5
0.09497717,0.09497717,2003,2,4,16,3,71094.5
0.09509132,0.09509132,2003,2,4,17,3,70308.5
0.09520548,0.09520548,2003,2,4,18,3,71702.5
0.09531963,0.09531963,2003,2,4,19,3,77499
0.09543379,0.09543379,2003,2,4,20,3,76756
0.09554795,0.09554795,2003,2,4,21,3,73323
0.0956621,0.0956621,2003,2,4,22,3,69073
0.09577626,0.09577626,2003,2,4,23,3,69529.5
0.09589041,0.09589041,2003,2,4,24,3,68488.5
0.09600457,0.09600457,2003,2,5,1,4,65850.5
0.09611872,0.09611872,2003,2,5,2,4,65514.5
0.09623288,0.09623288,2003,2,5,3,4,64605
0.09634703,0.09634703,2003,2,5,4,4,62256
0.09646119,0.09646119,2003,2,5,5,4,61434
0.09657534,0.09657534,2003,2,5,6,4,63535.5
0.0966895,0.0966895,2003,2,5,7,4,67495
0.09680365,0.09680365,2003,2,5,8,4,71099
0.09691781,0.09691781,2003,2,5,9,4,72523
0.09703196,0.09703196,2003,2,5,10,4,73068.5
0.09714612,0.09714612,2003,2,5,11,4,72684.5
0.09726027,0.09726027,2003,2,5,12,4,72934
0.09737443,0.09737443,2003,2,5,13,4,72104
0.09748858,0.09748858,2003,2,5,14,4,71813.5
0.09760274,0.09760274,2003,2,5,15,4,70519.5
0.09771689,0.09771689,2003,2,5,16,4,68649
0.09783105,0.09783105,2003,2,5,17,4,67797.5
0.09794521,0.09794521,2003,2,5,18,4,68927.5
0.09805936,0.09805936,2003,2,5,19,4,75032.5
0.09817352,0.09817352,2003,2,5,20,4,74539
0.09828767,0.09828767,2003,2,5,21,4,71233.5
0.09840183,0.09840183,2003,2,5,22,4,67302
0.09851598,0.09851598,2003,2,5,23,4,67815.5
0.09863014,0.09863014,2003,2,5,24,4,66914.5
0.09874429,0.09874429,2003,2,6,1,5,64884.5
0.09885845,0.09885845,2003,2,6,2,5,67846.5
0.0989726,0.0989726,2003,2,6,3,5,66964.5
0.09908676,0.09908676,2003,2,6,4,5,64567
0.09920091,0.09920091,2003,2,6,5,5,63460
0.09931507,0.09931507,2003,2,6,6,5,65497
0.09942922,0.09942922,2003,2,6,7,5,71039
0.09954338,0.09954338,2003,2,6,8,5,77448
0.09965753,0.09965753,2003,2,6,9,5,78128.5
0.09977169,0.09977169,2003,2,6,10,5,78018.5
0.09988584,0.09988584,2003,2,6,11,5,77247.5
0.1,0.1,2003,2,6,12,5,76826.5
0.1001142,0.1001142,2003,2,6,13,5,75614
0.1002283,0.1002283,2003,2,6,14,5,75178.5
0.1003425,0.1003425,2003,2,6,15,5,73237.5
0.1004566,0.1004566,2003,2,6,16,5,71112
0.1005708,0.1005708,2003,2,6,17,5,70200.5
0.1006849,0.1006849,2003,2,6,18,5,71617
0.1007991,0.1007991,2003,2,6,19,5,78038
0.1009132,0.1009132,2003,2,6,20,5,77352
0.1010274,0.1010274,2003,2,6,21,5,73868
0.1011416,0.1011416,2003,2,6,22,5,69595
0.1012557,0.1012557,2003,2,6,23,5,70128
0.1013699,0.1013699,2003,2,6,24,5,68952
0.101484,0.101484,2003,2,7,1,6,66758.5
0.1015982,0.1015982,2003,2,7,2,6,66609.5
0.1017123,0.1017123,2003,2,7,3,6,65620
0.1018265,0.1018265,2003,2,7,4,6,63389
0.1019406,0.1019406,2003,2,7,5,6,62350.5
0.1020548,0.1020548,2003,2,7,6,6,64446
0.1021689,0.1021689,2003,2,7,7,6,68633.5
0.1022831,0.1022831,2003,2,7,8,6,72660.5
0.1023973,0.1023973,2003,2,7,9,6,73254.5
0.1025114,0.1025114,2003,2,7,10,6,73240.5
0.1026256,0.1026256,2003,2,7,11,6,72704
0.1027397,0.1027397,2003,2,7,12,6,72555
0.1028539,0.1028539,2003,2,7,13,6,71869
0.102968,0.102968,2003,2,7,14,6,70858.5
0.1030822,0.1030822,2003,2,7,15,6,68709.5
0.1031963,0.1031963,2003,2,7,16,6,66472.5
0.1033105,0.1033105,2003,2,7,17,6,65209
0.1034247,0.1034247,2003,2,7,18,6,66229
0.1035388,0.1035388,2003,2,7,19,6,71725
0.103653,0.103653,2003,2,7,20,6,70756
0.1037671,0.1037671,2003,2,7,21,6,67676
0.1038813,0.1038813,2003,2,7,22,6,64366
0.1039954,0.1039954,2003,2,7,23,6,65159
0.1041096,0.1041096,2003,2,7,24,6,64419
0.1042237,0.1042237,2003,2,8,1,7,61811
0.1043379,0.1043379,2003,2,8,2,7,63765
0.1044521,0.1044521,2003,2,8,3,7,62294
0.1045662,0.1045662,2003,2,8,4,7,59334
0.1046804,0.1046804,2003,2,8,5,7,57546.5
0.1047945,0.1047945,2003,2,8,6,7,57569.5
0.1049087,0.1049087,2003,2,8,7,7,58766
0.1050228,0.1050228,2003,2,8,8,7,61747
0.105137,0.105137,2003,2,8,9,7,63825.5
0.1052511,0.1052511,2003,2,8,10,7,65491
0.1053653,0.1053653,2003,2,8,11,7,65273
0.1054795,0.1054795,2003,2,8,12,7,64687.5
0.1055936,0.1055936,2003,2,8,13,7,65151
0.1057078,0.1057078,2003,2,8,14,7,63306.5
0.1058219,0.1058219,2003,2,8,15,7,60849
0.1059361,0.1059361,2003,2,8,16,7,58505.5
0.1060502,0.1060502,2003,2,8,17,7,57215.5
0.1061644,0.1061644,2003,2,8,18,7,58612.5
0.1062785,0.1062785,2003,2,8,19,7,64991.5
0.1063927,0.1063927,2003,2,8,20,7,65578.5
0.1065068,0.1065068,2003,2,8,21,7,63143.5
0.106621,0.106621,2003,2,8,22,7,60696.5
0.1067352,0.1067352,2003,2,8,23,7,62280
0.1068493,0.1068493,2003,2,8,24,7,61963
0.1069635,0.1069635,2003,2,9,1,1,59837
0.1070776,0.1070776,2003,2,9,2,1,59388
0.1071918,0.1071918,2003,2,9,3,1,58336
0.1073059,0.1073059,2003,2,9,4,1,55279
0.1074201,0.1074201,2003,2,9,5,1,53339.5
0.1075342,0.1075342,2003,2,9,6,1,52857.5
0.1076484,0.1076484,2003,2,9,7,1,52879.5
0.1077626,0.1077626,2003,2,9,8,1,53721
0.1078767,0.1078767,2003,2,9,9,1,55480.5
0.1079909,0.1079909,2003,2,9,10,1,58300.5
0.108105,0.108105,2003,2,9,11,1,59750
0.1082192,0.1082192,2003,2,9,12,1,60511.5
0.1083333,0.1083333,2003,2,9,13,1,61600.5
0.1084475,0.1084475,2003,2,9,14,1,59602
0.1085616,0.1085616,2003,2,9,15,1,56957.5
0.1086758,0.1086758,2003,2,9,16,1,54926
0.10879,0.10879,2003,2,9,17,1,54079
0.1089041,0.1089041,2003,2,9,18,1,56298
0.1090183,0.1090183,2003,2,9,19,1,62788
0.1091324,0.1091324,2003,2,9,20,1,64499
0.1092466,0.1092466,2003,2,9,21,1,63402
0.1093607,0.1093607,2003,2,9,22,1,60577.5
0.1094749,0.1094749,2003,2,9,23,1,61309
0.109589,0.109589,2003,2,9,24,1,60662
0.1097032,0.1097032,2003,2,10,1,2,58655
0.1098174,0.1098174,2003,2,10,2,2,58802.5
0.1099315,0.1099315,2003,2,10,3,2,58308.5
0.1100457,0.1100457,2003,2,10,4,2,56157
0.1101598,0.1101598,2003,2,10,5,2,55934
0.110274,0.110274,2003,2,10,6,2,58789.5
0.1103881,0.1103881,2003,2,10,7,2,64201.5
0.1105023,0.1105023,2003,2,10,8,2,70619
0.1106164,0.1106164,2003,2,10,9,2,72360.5
0.1107306,0.1107306,2003,2,10,10,2,73086.5
0.1108447,0.1108447,2003,2,10,11,2,72999
0.1109589,0.1109589,2003,2,10,12,2,72904
0.1110731,0.1110731,2003,2,10,13,2,72086
0.1111872,0.1111872,2003,2,10,14,2,71725
0.1113014,0.1113014,2003,2,10,15,2,70118.5
0.1114155,0.1114155,2003,2,10,16,2,68055
0.1115297,0.1115297,2003,2,10,17,2,66905.5
0.1116438,0.1116438,2003,2,10,18,2,67980
0.111758,0.111758,2003,2,10,19,2,73916
0.1118721,0.1118721,2003,2,10,20,2,73554
0.1119863,0.1119863,2003,2,10,21,2,70106.5
0.1121005,0.1121005,2003,2,10,22,2,65829.5
0.1122146,0.1122146,2003,2,10,23,2,66360
0.1123288,0.1123288,2003,2,10,24,2,65470
0.1124429,0.1124429,2003,2,11,1,3,63040
0.1125571,0.1125571,2003,2,11,2,3,62768
0.1126712,0.1126712,2003,2,11,3,3,62045.5
0.1127854,0.1127854,2003,2,11,4,3,59608
0.1128995,0.1128995,2003,2,11,5,3,58851
0.1130137,0.1130137,2003,2,11,6,3,60836.5
0.1131279,0.1131279,2003,2,11,7,3,65956.5
0.113242,0.113242,2003,2,11,8,3,72281.5
0.1133562,0.1133562,2003,2,11,9,3,73295.5
0.1134703,0.1134703,2003,2,11,10,3,73689.5
0.1135845,0.1135845,2003,2,11,11,3,73635
0.1136986,0.1136986,2003,2,11,12,3,73449
0.1138128,0.1138128,2003,2,11,13,3,72561
0.1139269,0.1139269,2003,2,11,14,3,72260.5
0.1140411,0.1140411,2003,2,11,15,3,70734.5
0.1141553,0.1141553,2003,2,11,16,3,68893.5
0.1142694,0.1142694,2003,2,11,17,3,67892
0.1143836,0.1143836,2003,2,11,18,3,68777.5
0.1144977,0.1144977,2003,2,11,19,3,74229.5
0.1146119,0.1146119,2003,2,11,20,3,73771
0.114726,0.114726,2003,2,11,21,3,70200
0.1148402,0.1148402,2003,2,11,22,3,66145.5
0.1149543,0.1149543,2003,2,11,23,3,66862.5
0.1150685,0.1150685,2003,2,11,24,3,65734.5
0.1151826,0.1151826,2003,2,12,1,4,63137
0.1152968,0.1152968,2003,2,12,2,4,62745.5
0.115411,0.115411,2003,2,12,3,4,61913.5
0.1155251,0.1155251,2003,2,12,4,4,59722.5
0.1156393,0.1156393,2003,2,12,5,4,58782.5
0.1157534,0.1157534,2003,2,12,6,4,60977.5
0.1158676,0.1158676,2003,2,12,7,4,65038.5
0.1159817,0.1159817,2003,2,12,8,4,68614.5
0.1160959,0.1160959,2003,2,12,9,4,70519
0.11621,0.11621,2003,2,12,10,4,71671
0.1163242,0.1163242,2003,2,12,11,4,71851.5
0.1164384,0.1164384,2003,2,12,12,4,72315
0.1165525,0.1165525,2003,2,12,13,4,71708
0.1166667,0.1166667,2003,2,12,14,4,71589
0.1167808,0.1167808,2003,2,12,15,4,70445.5
0.116895,0.116895,2003,2,12,16,4,68751
0.1170091,0.1170091,2003,2,12,17,4,68129.5
0.1171233,0.1171233,2003,2,12,18,4,69049.5
0.1172374,0.1172374,2003,2,12,19,4,74202.5
0.1173516,0.1173516,2003,2,12,20,4,73533
